Type,StartTime(UTC),EndTime(UTC),Precipitation(in),TimeZone,AirportCode,LocationLat,LocationLng,City,County,State,ZipCode,Hour,DayOfWeek,Month,Severity_Heavy,Severity_Light,Severity_Moderate,Severity_Severe,Severity_UNK,Duration,Season
Rain,2018-01-07 03:36:00,2018-01-07 03:54:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,3,6,1,False,True,False,False,False,0.3,Winter
Snow,2018-01-07 03:54:00,2018-01-07 07:12:00,0.02,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,3,6,1,False,True,False,False,False,3.3,Winter
Snow,2018-01-11 03:36:00,2018-01-11 03:54:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,3,3,1,False,True,False,False,False,0.3,Winter
Snow,2018-01-12 13:54:00,2018-01-12 15:12:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,13,4,1,False,True,False,False,False,1.3,Winter
Snow,2018-01-12 15:54:00,2018-01-12 16:36:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,15,4,1,False,True,False,False,False,0.7,Winter
Snow,2018-01-16 16:12:00,2018-01-16 17:12:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,16,1,1,False,True,False,False,False,1.0,Winter
Snow,2018-01-21 06:54:00,2018-01-21 07:36:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,6,6,1,False,True,False,False,False,0.7,Winter
Snow,2018-01-21 12:12:00,2018-01-21 16:12:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,12,6,1,False,True,False,False,False,4.0,Winter
Snow,2018-01-26 15:12:00,2018-01-26 15:54:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,15,4,1,False,True,False,False,False,0.7,Winter
Snow,2018-01-26 20:36:00,2018-01-26 21:12:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,20,4,1,False,True,False,False,False,0.6,Winter
Storm,2018-02-01 17:53:00,2018-02-01 18:53:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,17,3,2,False,False,False,True,False,1.0,Winter
Snow,2018-02-06 09:27:00,2018-02-06 10:52:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,9,1,2,False,True,False,False,False,1.4166666666666667,Winter
Snow,2018-02-06 11:26:00,2018-02-06 11:43:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,11,1,2,False,True,False,False,False,0.2833333333333333,Winter
Snow,2018-02-06 12:34:00,2018-02-06 13:25:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,12,1,2,False,True,False,False,False,0.85,Winter
Snow,2018-02-10 21:07:00,2018-02-10 21:41:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,21,5,2,False,True,False,False,False,0.5666666666666667,Winter
Rain,2018-02-10 21:41:00,2018-02-10 22:15:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,21,5,2,False,True,False,False,False,0.5666666666666667,Winter
Snow,2018-02-10 22:15:00,2018-02-10 22:49:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,22,5,2,False,True,False,False,False,0.5666666666666667,Winter
Snow,2018-02-10 23:12:00,2018-02-10 23:54:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,23,5,2,False,True,False,False,False,0.7,Winter
Snow,2018-02-11 06:12:00,2018-02-11 06:54:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,6,6,2,False,True,False,False,False,0.7,Winter
Snow,2018-02-12 16:29:00,2018-02-12 18:28:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,16,0,2,False,True,False,False,False,1.9833333333333332,Winter
Fog,2018-02-12 18:28:00,2018-02-12 18:45:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,18,0,2,False,False,True,False,False,0.2833333333333333,Winter
Snow,2018-02-12 19:02:00,2018-02-12 21:01:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,19,0,2,False,True,False,False,False,1.9833333333333332,Winter
Snow,2018-02-13 01:55:00,2018-02-13 02:12:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,1,1,2,False,True,False,False,False,0.2833333333333333,Winter
Snow,2018-02-13 03:29:00,2018-02-13 04:34:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,3,1,2,False,True,False,False,False,1.0833333333333333,Winter
Snow,2018-02-13 04:51:00,2018-02-13 05:25:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,4,1,2,False,True,False,False,False,0.5666666666666667,Winter
Snow,2018-02-13 09:35:00,2018-02-13 11:00:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,9,1,2,False,True,False,False,False,1.4166666666666667,Winter
Snow,2018-02-13 13:16:00,2018-02-13 13:33:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,13,1,2,False,True,False,False,False,0.2833333333333333,Winter
Snow,2018-02-13 14:07:00,2018-02-13 14:55:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,14,1,2,False,True,False,False,False,0.8,Winter
Snow,2018-02-19 16:12:00,2018-02-19 16:36:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,16,0,2,False,True,False,False,False,0.4,Winter
Snow,2018-02-19 16:54:00,2018-02-19 19:12:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,16,0,2,False,True,False,False,False,2.3,Winter
Snow,2018-02-19 20:12:00,2018-02-19 21:12:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,20,0,2,False,True,False,False,False,1.0,Winter
Rain,2018-02-19 21:12:00,2018-02-19 21:36:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,21,0,2,False,True,False,False,False,0.4,Winter
Snow,2018-02-19 21:36:00,2018-02-19 23:12:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,21,0,2,False,True,False,False,False,1.6,Winter
Snow,2018-02-19 23:36:00,2018-02-20 00:13:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,23,0,2,False,True,False,False,False,0.6166666666666667,Winter
Snow,2018-02-20 00:31:00,2018-02-20 00:55:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,0,1,2,False,True,False,False,False,0.4,Winter
Snow,2018-02-20 01:36:00,2018-02-20 02:36:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,1,1,2,False,True,False,False,False,1.0,Winter
Snow,2018-02-20 04:54:00,2018-02-20 05:54:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,4,1,2,False,True,False,False,False,1.0,Winter
Snow,2018-02-22 17:56:00,2018-02-22 18:12:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,17,3,2,False,True,False,False,False,0.2666666666666666,Winter
Fog,2018-02-22 18:12:00,2018-02-22 18:30:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,18,3,2,False,False,True,False,False,0.3,Winter
Snow,2018-02-22 19:54:00,2018-02-22 20:12:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,19,3,2,False,True,False,False,False,0.3,Winter
Snow,2018-02-24 05:12:00,2018-02-24 05:36:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,5,5,2,False,True,False,False,False,0.4,Winter
Snow,2018-02-24 08:12:00,2018-02-24 08:54:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,8,5,2,False,True,False,False,False,0.7,Winter
Rain,2018-06-03 16:12:00,2018-06-03 16:30:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,16,6,6,False,True,False,False,False,0.3,Summer
Rain,2018-06-03 18:12:00,2018-06-03 21:50:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,18,6,6,False,True,False,False,False,3.633333333333333,Summer
Rain,2018-06-03 22:12:00,2018-06-03 22:30:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,22,6,6,False,True,False,False,False,0.3,Summer
Rain,2018-06-03 22:54:00,2018-06-03 23:30:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,22,6,6,False,True,False,False,False,0.6,Summer
Rain,2018-06-04 01:12:00,2018-06-04 01:54:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,1,0,6,False,True,False,False,False,0.7,Summer
Rain,2018-06-13 20:30:00,2018-06-13 20:54:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,20,2,6,False,True,False,False,False,0.4,Summer
Rain,2018-06-14 21:30:00,2018-06-14 21:54:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,21,3,6,False,True,False,False,False,0.4,Summer
Rain,2018-06-14 22:12:00,2018-06-14 22:30:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,22,3,6,False,True,False,False,False,0.3,Summer
Storm,2018-06-15 00:54:00,2018-06-15 01:13:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,0,4,6,False,False,False,True,False,0.3166666666666666,Summer
Rain,2018-06-15 19:54:00,2018-06-15 20:30:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,19,4,6,False,True,False,False,False,0.6,Summer
Rain,2018-06-15 21:54:00,2018-06-15 22:12:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,21,4,6,False,True,False,False,False,0.3,Summer
Rain,2018-06-16 18:30:00,2018-06-16 19:30:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,18,5,6,False,True,False,False,False,1.0,Summer
Rain,2018-06-16 19:54:00,2018-06-16 20:12:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,19,5,6,False,True,False,False,False,0.3,Summer
Rain,2018-06-16 20:54:00,2018-06-16 21:12:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,20,5,6,False,True,False,False,False,0.3,Summer
Rain,2018-06-17 02:52:00,2018-06-17 03:12:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,2,6,6,False,True,False,False,False,0.3333333333333333,Summer
Rain,2018-06-17 03:35:00,2018-06-17 03:53:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,3,6,6,False,True,False,False,False,0.3,Summer
Rain,2018-06-17 17:12:00,2018-06-17 17:35:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,17,6,6,False,True,False,False,False,0.3833333333333333,Summer
Rain,2018-06-17 17:53:00,2018-06-17 18:30:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,17,6,6,False,True,False,False,False,0.6166666666666667,Summer
Rain,2018-06-17 19:12:00,2018-06-17 19:30:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,19,6,6,False,True,False,False,False,0.3,Summer
Rain,2018-06-17 21:12:00,2018-06-17 21:30:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,21,6,6,False,True,False,False,False,0.3,Summer
Rain,2018-06-17 22:30:00,2018-06-17 23:54:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,22,6,6,False,True,False,False,False,1.4,Summer
Storm,2018-06-24 21:30:00,2018-06-24 21:54:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,21,6,6,False,False,False,True,False,0.4,Summer
Rain,2018-07-03 19:54:00,2018-07-03 20:12:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,19,1,7,False,True,False,False,False,0.3,Summer
Rain,2018-07-05 18:54:00,2018-07-05 19:12:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,18,3,7,False,True,False,False,False,0.3,Summer
Rain,2018-07-05 19:30:00,2018-07-05 20:54:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,19,3,7,False,True,False,False,False,1.4,Summer
Rain,2018-07-05 21:12:00,2018-07-05 22:30:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,21,3,7,False,True,False,False,False,1.3,Summer
Rain,2018-07-05 22:54:00,2018-07-05 23:36:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,22,3,7,False,True,False,False,False,0.7,Summer
Rain,2018-07-06 00:36:00,2018-07-06 00:53:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,0,4,7,False,True,False,False,False,0.2833333333333333,Summer
Rain,2018-07-06 01:13:00,2018-07-06 01:31:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,1,4,7,False,True,False,False,False,0.3,Summer
Rain,2018-07-07 00:12:00,2018-07-07 01:55:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,0,5,7,False,True,False,False,False,1.7166666666666666,Summer
Rain,2018-07-07 02:30:00,2018-07-07 02:54:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,2,5,7,False,True,False,False,False,0.4,Summer
Rain,2018-07-07 20:30:00,2018-07-07 20:54:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,20,5,7,False,True,False,False,False,0.4,Summer
Rain,2018-07-07 21:30:00,2018-07-07 21:54:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,21,5,7,False,True,False,False,False,0.4,Summer
Rain,2018-07-07 22:30:00,2018-07-07 22:36:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,22,5,7,False,True,False,False,False,0.1,Summer
Rain,2018-07-07 22:54:00,2018-07-07 23:54:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,22,5,7,False,True,False,False,False,1.0,Summer
Rain,2018-07-08 19:35:00,2018-07-08 19:53:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,19,6,7,False,True,False,False,False,0.3,Summer
Rain,2018-07-08 22:36:00,2018-07-08 22:54:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,22,6,7,False,True,False,False,False,0.3,Summer
Rain,2018-07-08 23:30:00,2018-07-08 23:54:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,23,6,7,False,True,False,False,False,0.4,Summer
Rain,2018-07-09 00:12:00,2018-07-09 01:55:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,0,0,7,False,True,False,False,False,1.7166666666666666,Summer
Rain,2018-07-11 20:54:00,2018-07-11 21:12:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,20,2,7,False,True,False,False,False,0.3,Summer
Rain,2018-07-11 21:54:00,2018-07-11 22:12:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,21,2,7,False,True,False,False,False,0.3,Summer
Rain,2018-07-12 00:54:00,2018-07-12 01:55:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,0,3,7,False,True,False,False,False,1.0166666666666666,Summer
Rain,2018-07-12 19:54:00,2018-07-12 20:12:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,19,3,7,False,True,False,False,False,0.3,Summer
Rain,2018-07-12 21:12:00,2018-07-12 21:30:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,21,3,7,False,True,False,False,False,0.3,Summer
Rain,2018-07-12 22:12:00,2018-07-12 22:54:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,22,3,7,False,True,False,False,False,0.7,Summer
Rain,2018-07-13 00:54:00,2018-07-13 01:13:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,0,4,7,False,True,False,False,False,0.3166666666666666,Summer
Rain,2018-07-13 01:31:00,2018-07-13 01:55:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,1,4,7,False,True,False,False,False,0.4,Summer
Rain,2018-07-13 02:30:00,2018-07-13 02:36:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,2,4,7,False,True,False,False,False,0.1,Summer
Rain,2018-07-13 03:12:00,2018-07-13 03:30:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,3,4,7,False,True,False,False,False,0.3,Summer
Rain,2018-07-13 05:30:00,2018-07-13 05:54:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,5,4,7,False,True,False,False,False,0.4,Summer
Rain,2018-07-14 03:30:00,2018-07-14 03:54:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,3,5,7,False,True,False,False,False,0.4,Summer
Rain,2018-07-14 04:30:00,2018-07-14 06:36:00,0.15,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,4,5,7,False,True,False,False,False,2.1,Summer
Rain,2018-07-14 06:54:00,2018-07-14 07:12:00,0.01,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,6,5,7,False,True,False,False,False,0.3,Summer
Rain,2018-07-14 08:12:00,2018-07-14 08:30:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,8,5,7,False,True,False,False,False,0.3,Summer
Rain,2018-07-14 21:30:00,2018-07-14 21:54:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,21,5,7,False,True,False,False,False,0.4,Summer
Rain,2018-07-15 05:54:00,2018-07-15 06:54:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,5,6,7,False,True,False,False,False,1.0,Summer
Rain,2018-07-15 20:12:00,2018-07-15 20:36:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,20,6,7,False,True,False,False,False,0.4,Summer
Rain,2018-07-15 21:12:00,2018-07-15 21:54:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,21,6,7,False,True,False,False,False,0.7,Summer
Rain,2018-07-15 22:12:00,2018-07-15 22:30:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,22,6,7,False,True,False,False,False,0.3,Summer
Rain,2018-07-16 21:36:00,2018-07-16 21:54:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,21,0,7,False,True,False,False,False,0.3,Summer
Rain,2018-07-16 22:54:00,2018-07-17 00:12:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,22,0,7,False,True,False,False,False,1.3,Summer
Rain,2018-07-17 00:30:00,2018-07-17 01:14:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,0,1,7,False,True,False,False,False,0.7333333333333333,Summer
Rain,2018-07-17 02:12:00,2018-07-17 02:30:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,2,1,7,False,True,False,False,False,0.3,Summer
Rain,2018-07-17 02:54:00,2018-07-17 03:12:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,2,1,7,False,True,False,False,False,0.3,Summer
Rain,2018-07-17 19:54:00,2018-07-17 20:12:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,19,1,7,False,True,False,False,False,0.3,Summer
Rain,2018-07-17 20:30:00,2018-07-17 20:36:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,20,1,7,False,True,False,False,False,0.1,Summer
Rain,2018-07-18 03:36:00,2018-07-18 03:54:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,3,2,7,False,True,False,False,False,0.3,Summer
Rain,2018-07-21 19:30:00,2018-07-21 20:54:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,19,5,7,False,True,False,False,False,1.4,Summer
Rain,2018-07-21 21:12:00,2018-07-21 21:30:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,21,5,7,False,True,False,False,False,0.3,Summer
Rain,2018-07-21 21:54:00,2018-07-21 22:12:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,21,5,7,False,True,False,False,False,0.3,Summer
Rain,2018-07-21 23:54:00,2018-07-22 00:12:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,23,5,7,False,True,False,False,False,0.3,Summer
Rain,2018-07-22 18:54:00,2018-07-22 19:30:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,18,6,7,False,True,False,False,False,0.6,Summer
Rain,2018-07-22 19:54:00,2018-07-22 20:12:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,19,6,7,False,True,False,False,False,0.3,Summer
Rain,2018-07-22 20:30:00,2018-07-22 21:30:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,20,6,7,False,True,False,False,False,1.0,Summer
Rain,2018-07-22 21:54:00,2018-07-22 22:12:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,21,6,7,False,True,False,False,False,0.3,Summer
Rain,2018-07-23 04:52:00,2018-07-23 05:12:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,4,0,7,False,True,False,False,False,0.3333333333333333,Summer
Rain,2018-07-23 20:54:00,2018-07-23 21:12:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,20,0,7,False,True,False,False,False,0.3,Summer
Rain,2018-07-23 22:12:00,2018-07-23 22:54:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,22,0,7,False,True,False,False,False,0.7,Summer
Rain,2018-07-24 02:30:00,2018-07-24 02:54:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,2,1,7,False,True,False,False,False,0.4,Summer
Rain,2018-07-24 05:30:00,2018-07-24 05:54:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,5,1,7,False,True,False,False,False,0.4,Summer
Rain,2018-07-24 06:12:00,2018-07-24 06:30:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,6,1,7,False,True,False,False,False,0.3,Summer
Rain,2018-07-24 13:30:00,2018-07-24 13:54:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,13,1,7,False,True,False,False,False,0.4,Summer
Rain,2018-07-24 19:54:00,2018-07-24 20:30:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,19,1,7,False,True,False,False,False,0.6,Summer
Rain,2018-07-24 20:54:00,2018-07-24 21:12:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,20,1,7,False,True,False,False,False,0.3,Summer
Rain,2018-07-24 23:30:00,2018-07-24 23:54:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,23,1,7,False,True,False,False,False,0.4,Summer
Rain,2018-07-25 00:12:00,2018-07-25 01:50:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,0,2,7,False,True,False,False,False,1.6333333333333333,Summer
Rain,2018-07-25 02:54:00,2018-07-25 03:12:00,0.01,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,2,2,7,False,True,False,False,False,0.3,Summer
Rain,2018-07-25 21:12:00,2018-07-25 22:12:00,0.02,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,21,2,7,False,True,False,False,False,1.0,Summer
Rain,2018-07-25 22:54:00,2018-07-25 23:30:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,22,2,7,False,True,False,False,False,0.6,Summer
Rain,2018-07-25 23:54:00,2018-07-26 00:30:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,23,2,7,False,True,False,False,False,0.6,Summer
Rain,2018-07-26 04:30:00,2018-07-26 04:54:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,4,3,7,False,True,False,False,False,0.4,Summer
Rain,2018-07-26 20:30:00,2018-07-26 21:12:00,0.0,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149.0,20,3,7,False,True,False,False,False,0.7,Summer
